int rst_n,int valid_in,int data_in,int valid_out,int data_out
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
0,0,177,0,0
1,0,177,0,0
1,1,107,0,177
1,1,107,0,284
1,1,107,0,391
1,1,107,1,498
1,1,107,0,107
1,0,107,0,214
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
0,0,107,0,0
1,0,107,0,0
1,1,210,0,107
1,1,210,0,317
1,1,210,0,527
1,1,210,1,737
1,0,210,0,210
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
0,0,210,0,0
1,0,210,0,0
1,1,195,0,210
1,1,195,0,405
1,1,195,0,600
1,1,195,1,795
1,1,195,0,195
1,1,195,0,390
1,1,195,0,585
1,0,195,1,780
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
0,0,195,0,0
1,0,195,0,0
1,1,225,0,195
1,1,225,0,420
1,1,225,0,645
1,1,225,1,870
1,1,225,0,225
1,0,225,0,450
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
0,0,225,0,0
1,0,225,0,0
1,1,244,0,225
1,1,244,0,469
1,1,244,0,713
1,1,244,1,957
1,1,244,0,244
1,1,244,0,488
1,1,244,0,732
1,0,244,1,976
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
0,0,244,0,0
1,0,244,0,0
1,1,38,0,244
1,1,38,0,282
1,1,38,0,320
1,1,38,1,358
1,1,38,0,38
1,0,38,0,76
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
0,0,38,0,0
1,0,38,0,0
1,1,218,0,38
1,1,218,0,256
1,1,218,0,474
1,1,218,1,692
1,0,218,0,218
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
0,0,218,0,0
1,0,218,0,0
1,1,5,0,218
1,1,5,0,223
1,1,5,0,228
1,1,5,1,233
1,1,5,0,5
1,1,5,0,10
1,1,5,0,15
1,0,5,1,20
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
0,0,5,0,0
1,0,5,0,0
1,1,114,0,5
1,1,114,0,119
1,1,114,0,233
1,1,114,1,347
1,1,114,0,114
1,1,114,0,228
1,0,114,0,342
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
0,0,114,0,0
1,0,114,0,0
1,1,54,0,114
1,1,54,0,168
1,1,54,0,222
1,1,54,1,276
1,1,54,0,54
1,0,54,0,108
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
0,0,54,0,0
1,0,54,0,0
1,1,136,0,54
1,1,136,0,190
1,1,136,0,326
1,1,136,1,462
1,1,136,0,136
1,1,136,0,272
1,0,136,0,408
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
0,0,136,0,0
1,0,136,0,0
1,1,82,0,136
1,1,82,0,218
1,1,82,0,300
1,1,82,1,382
1,1,82,0,82
1,1,82,0,164
1,1,82,0,246
1,0,82,1,328
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
0,0,82,0,0
1,0,82,0,0
1,1,202,0,82
1,1,202,0,284
1,1,202,0,486
1,1,202,1,688
1,1,202,0,202
1,1,202,0,404
1,1,202,0,606
1,0,202,1,808
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
0,0,202,0,0
1,0,202,0,0
1,1,230,0,202
1,1,230,0,432
1,1,230,0,662
1,1,230,1,892
1,0,230,0,230
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
0,0,230,0,0
1,0,230,0,0
1,1,108,0,230
1,1,108,0,338
1,1,108,0,446
1,1,108,1,554
1,1,108,0,108
1,1,108,0,216
1,0,108,0,324
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
0,0,108,0,0
1,0,108,0,0
1,1,242,0,108
1,1,242,0,350
1,1,242,0,592
1,1,242,1,834
1,0,242,0,242
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
0,0,242,0,0
1,0,242,0,0
1,1,130,0,242
1,1,130,0,372
1,1,130,0,502
1,1,130,1,632
1,1,130,0,130
1,1,130,0,260
1,0,130,0,390
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
0,0,130,0,0
1,0,130,0,0
1,1,118,0,130
1,1,118,0,248
1,1,118,0,366
1,1,118,1,484
1,1,118,0,118
1,1,118,0,236
1,0,118,0,354
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
0,0,118,0,0
1,0,118,0,0
1,1,185,0,118
1,1,185,0,303
1,1,185,0,488
1,1,185,1,673
1,1,185,0,185
1,1,185,0,370
1,0,185,0,555
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
0,0,185,0,0
1,0,185,0,0
1,1,132,0,185
1,1,132,0,317
1,1,132,0,449
1,1,132,1,581
1,1,132,0,132
1,1,132,0,264
1,0,132,0,396
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
0,0,132,0,0
1,0,132,0,0
1,1,22,0,132
1,1,22,0,154
1,1,22,0,176
1,1,22,1,198
1,0,22,0,22
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
0,0,22,0,0
1,0,22,0,0
1,1,231,0,22
1,1,231,0,253
1,1,231,0,484
1,1,231,1,715
1,0,231,0,231
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
0,0,231,0,0
